CHIA_IMPACT,SECOND_HAND,base_price,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,brand,product,drive_type,drive_subtype,capacity
0,0,4499.0,1.0,1.0,1.0,1.0,1.0687249496303837,1.0,1.0080591385899376,1.0,1.3185744980366008,1.3976439208713047,Seagate,barracuda 120,ssd,sata,256gb
0,0,7901.387096774193,1.0,0.78816179391007,0.8275394683661097,0.9436697517381596,0.8648338593060426,0.8606758851379029,0.9806526416349928,1.1968702922720797,1.4041627371810315,1.8641548516111168,Seagate,barracuda 120,ssd,sata,512gb
0,0,9999.0,1.0,1.0337462317660338,1.0900864279976383,1.071007100710071,1.0806532266129838,1.2533753375337533,1.3518061483567712,1.4787349702712207,1.2451011767843452,1.312247353767635,Seagate,barracuda 120,ssd,sata,1tb
0,0,22062.516129032258,1.0,0.9917791211651182,0.9848392690565518,0.9971210840748723,0.9971210840748723,0.9971210840748723,1.0034696127426757,0.9971210840748723,1.186357584069511,1.2849381084250326,Seagate,barracuda 120,ssd,sata,2tb
0,0,5383.258064516129,1.0,1.0029905826820995,1.0125119096841464,1.040076461670292,1.0238373451741063,1.0574141653833171,1.2800558481792417,1.4022207441230579,1.436267759661076,1.276172841725541,Seagate,barracuda q1,ssd,sata,512gb
0,0,9499.0,1.0,1.0,1.001697971603123,1.0526371196968103,1.0526371196968103,1.1228199459592236,1.1227158037008989,1.1575004499624748,1.1165701652805557,1.1010361022722257,Seagate,barracuda q1,ssd,sata,1tb
0,0,11848.290322580646,1.0,0.9511740012656164,0.9283195887796524,0.9058128254065058,0.9016381838130995,0.9283195887796524,0.9294086257170626,0.9281698462007585,0.8911834292139603,0.8629773725350329,Seagate,firecuda 520,ssd,nvme,512gb
0,0,20998.709677419356,1.0,1.0794336715883355,0.8614169841464913,0.8537921428864036,0.898147351603785,0.9206391073696284,0.9285808651837286,0.827017021015116,0.8749537605997296,0.8755637827209045,Seagate,firecuda 520,ssd,nvme,1tb
0,0,37386.096774193546,1.0,1.0030199254682395,1.0163938811133,0.9605799062212479,1.089382028337255,1.0799380023681968,1.0665496661256688,1.0529090942035553,1.0155548882958332,0.9416774736856639,Seagate,firecuda 520,ssd,nvme,2tb
0,0,9999.0,1.0,1.0,1.0,0.8811747841450812,0.9125783546096545,1.072123879054572,0.926757191848217,0.9807335572266904,0.9915258192485915,0.9896279950575704,Seagate,firecuda 510,ssd,nvme,512gb
0,0,19061.612903225807,1.0,1.0921707318252476,1.0905704760454213,1.0918383510179215,1.0504645377468649,0.9551640125681858,1.1391074782961872,1.234797177235112,1.2217696434313179,1.2204616608282142,Seagate,firecuda 510,ssd,nvme,1tb
0,0,33324.8064516129,1.0,0.960215629352928,0.9660235666736685,0.9209555863806452,0.994775760379994,0.9998257618803779,0.9740578799673594,0.9651243043785073,0.9252156761390898,0.9018419873212729,Seagate,firecuda 510,ssd,nvme,2tb
0,0,5367.096774193548,1.0,0.9580332457541257,1.021571102295949,1.0121549064390751,1.0245762711864408,1.044891413230757,1.0285551147974517,1.0245762711864408,1.115419922266298,1.4983409241673458,Seagate,barracuda 510,ssd,nvme,256gb
0,0,6966.741935483871,1.0,1.0302622797054868,1.0393575003819993,1.0406873208654945,1.0406123101000606,1.055031663494915,1.073255883946307,1.0508545207877056,1.228886244476445,1.2627691937268775,Seagate,barracuda 510,ssd,nvme,512gb
0,0,14250.064516129032,1.0,0.9911534073416759,0.9982275122693276,1.0104539047550058,0.9855416613846684,0.9645313056496254,0.9758665495572176,0.9350699034752531,0.8993409575206601,0.9828342599467574,Seagate,barracuda 510,ssd,nvme,1tb
0,0,6814.741935483871,1.0,1.1179492615291193,0.9165234761451692,0.8483862467673655,0.8801838518960318,0.9292110241711911,0.8869244569410717,0.8986305779216783,0.911602140205216,0.8447956754095722,Seagate,barracuda q5,ssd,nvme,512gb
0,0,16579.322580645163,1.0,1.1055423264724007,1.127193025124572,0.6936572113080356,0.7069727351792652,0.6847445029661898,0.6630275955864183,0.6679988092435387,0.6700515021626238,0.6321048955266859,Seagate,barracuda q5,ssd,nvme,1tb
0,0,23963.74193548387,1.0,1.1353893997306224,0.8914125641426026,1.2678362203113305,0.8708977002891466,0.9597875015480376,0.9287593084175555,0.9190712851135318,0.9313653961091757,0.8655132215874519,Seagate,barracuda q5,ssd,nvme,2tb
0,0,4399.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999706678203991,0.9997726756080928,0.9997726756080928,0.999780008652993,SK hynix,gold s31,ssd,sata,256gb
0,0,5699.0,1.0,0.9928558895044244,1.0,1.0,1.0,1.0,0.9661004477299356,0.9998245306194069,0.9998245306194069,0.9880577603913999,SK hynix,gold s31,ssd,sata,512gb
0,0,10308.677419354839,1.0,1.0095239883360758,1.0184623664998795,1.0112322117184918,1.0184623664998795,1.0184623664998795,0.9839627748623928,1.0184623664998795,1.0233126492244242,1.0103138915226446,SK hynix,gold s31,ssd,sata,1tb
0,0,8105.451612903225,1.0,0.9251797873991618,0.9192100895852653,0.9251510001897038,0.9251797873991618,0.9251797873991618,0.9251797873991618,0.9192100895852653,0.9251797873991618,0.8429306175188078,SK hynix,gold p31,ssd,nvme,512gb
0,0,14644.193548387097,1.0,0.920828154157449,0.9158512677049144,0.925213119809679,0.9217987972773531,0.9217987972773531,0.9195960085468203,0.9158512677049144,0.9217987972773531,0.9217987972773531,SK hynix,gold p31,ssd,nvme,1tb
0,0,28174.516129032258,1.0,0.990195735270786,1.039304564866443,1.0363952019479206,1.6025806894814578,1.3222019441041437,1.0727275849829978,1.3279765516767612,1.2138416093243725,1.494581010064002,Western Digital,wd gold,ssd,sata,1tb
0,0,45404.8064516129,1.0,1.0063668679182243,0.9771560350652091,1.1089736366786047,1.380573607028956,1.7707376439470315,1.0259067357512952,1.0473418687377847,1.0559506158104146,1.163002495827854,Western Digital,wd gold,ssd,sata,2tb
0,0,89551.19354838709,1.0,0.956883234258457,0.8910599703827726,0.9657306609387002,1.3696544812896714,1.0177850574087437,0.7585648432487888,0.8849304794842525,0.8952443493305505,0.9529355528122858,Western Digital,wd gold,ssd,sata,4tb
0,0,169444.70967741936,1.0,1.0112008995933641,0.930322118586213,0.9896953032796945,1.0699118524912303,1.0743384494755102,1.0605324488757013,1.4290519354871871,1.0327319572254927,1.07078548412214,Western Digital,wd gold,ssd,sata,8tb
0,0,7193.0,1.0,1.0,1.0,1.0,1.0232394397779203,1.0418601418045321,1.0685926729840391,1.0419628402165189,1.0414569720561657,1.0399806263257738,Western Digital,wd red,ssd,sata,512gb
0,0,12946.225806451614,1.0,1.0426977098818189,1.0426977098818189,1.0426977098818189,1.0426977098818189,1.0326561733024695,1.0782093672835276,1.0426977098818189,1.0426977098818189,1.0426977098818189,Western Digital,wd red,ssd,sata,1tb
0,0,27826.58064516129,1.0,0.9324203990217224,0.9235472233557146,1.0085237214205338,1.0061962106317468,1.003742920824523,1.0816694179619393,1.0148233761175205,1.0736976171928132,0.9412780075676076,Western Digital,wd red,ssd,sata,2tb
0,0,55524.8064516129,1.0,0.9842537685858516,0.9751665776819313,0.9941322361583228,1.0341027462877679,1.0244832349466197,1.041876661927915,1.0532996295175245,1.0725224238628592,1.0139280960733041,Western Digital,wd red,ssd,sata,4tb
0,0,4061.516129032258,1.0,0.9661416759989516,1.0462087096031196,1.1450896296472794,1.0702979183047805,1.1625133365632305,1.1693869284471872,1.2920806627113663,1.147108580142486,1.096579221171182,Western Digital,wd blue,ssd,sata,256gb
0,0,5366.774193548387,1.0,1.0481089911470989,1.1964777303600407,1.1360145058203603,1.1261525515417443,1.0562397066778866,1.0991705235318867,1.0442687984612609,1.0245819558814688,1.0238865180020436,Western Digital,wd blue,ssd,sata,512gb
0,0,9516.774193548386,1.0,1.0314231722788771,1.0796556165683682,1.0812592366619214,1.071649379703071,1.0197888278760763,1.0771845976543963,1.0245610467086976,0.9841535037172622,0.9841807335095927,Western Digital,wd blue,ssd,sata,1tb
0,0,20769.967741935485,1.0,0.9609943393543007,0.9397315292396435,0.9325933277317798,0.959682792617753,0.9140232459294255,0.8852996494628566,0.8917699097176599,0.8644420422994947,0.8525926857792502,Western Digital,wd blue,ssd,sata,2tb
0,0,45140.06451612903,1.0,0.9852041428859319,0.9934147620810352,0.9211713314781756,0.8860221446937203,0.885280820080676,0.837037693430198,0.85675981997253,0.8487862628768856,0.8191542882297538,Western Digital,wd blue,ssd,sata,4tb
0,0,2549.0,1.0,1.2648517625959759,1.7906579430263607,1.9145285732967177,2.007681696807097,2.0216817052438865,1.9182475100925096,1.8904440704134449,1.6107493134562574,2.0815373517761553,Western Digital,wd green,ssd,sata,128gb
0,0,3852.1612903225805,1.0,0.9231366914736954,0.926124421146068,0.9944374195745441,1.071890936801293,1.0460361590058367,1.0771498195399314,1.107748478022392,1.0173942291856826,0.9750741399585368,Western Digital,wd green,ssd,sata,256gb
0,0,5279.645161290323,1.0,0.9982543164208598,1.0360483659092437,1.0952124918789343,1.0284415497131405,1.1033569786174127,1.1729282881914107,1.2720429647642497,1.260873877561827,1.3310706364675045,Western Digital,wd green,ssd,sata,512gb
0,0,8726.0,1.0,1.0350512425919256,1.0242286677559833,1.1385896554358623,1.1140935875729188,1.049740239896096,1.0298551603291608,1.0384279831131287,1.031285812514325,0.9762038549976711,Western Digital,wd green,ssd,sata,1tb
0,0,18999.0,1.0,1.0,1.0,1.021053739670509,1.0424470557873164,1.06142428548871,1.0435999178225,1.052515497420068,1.038423074898679,0.935480475203279,Western Digital,wd green,ssd,sata,2tb
0,0,7388.0,1.0,1.0,0.9724444172764901,1.0467018588702401,1.038414517002288,1.0306127052878542,1.0123914979827795,1.0148890092041147,1.0033477711604404,0.9938042510086103,Western Digital,wd red,ssd,m2,512gb
0,0,13420.806451612903,1.0,0.9980771310795707,0.9980771310795707,0.9980771310795707,1.0106046220961675,0.9852413400793985,1.0057397637274814,1.007028085904169,1.0058262928289008,1.0054897907678255,Western Digital,wd red,ssd,m2,1tb
0,0,28041.16129032258,1.0,0.9984964499192431,1.0006752745963308,0.9984964499192431,0.9961956846847262,0.9908992847687809,1.0099588623176068,0.9984964499192431,1.0213794774808769,0.9501746280812998,Western Digital,wd red,ssd,m2,2tb
0,0,4378.290322580645,1.0,0.9611791632152357,1.0271279848519455,1.028331380884668,1.0229946878660843,1.026169197482201,1.1494838904565785,1.2021705334973882,1.0030703790206321,1.017255225563079,Western Digital,wd blue,ssd,m2,256gb
0,0,5392.612903225807,1.0,1.1493103297991705,1.2492118848364848,1.2629251883799621,1.1432904032397961,1.0760522658435574,1.1816762476745368,1.0785423309066764,1.0191410790946593,1.0193693882312123,Western Digital,wd blue,ssd,m2,512gb
0,0,9766.741935483871,1.0,1.032893063688819,1.0457312340431153,1.0808790419979146,1.0947917389164676,0.9998557756353303,1.0992175552979333,1.0444992717220059,1.020384627664435,0.973890986197398,Western Digital,wd blue,ssd,m2,1tb
0,0,21007.516129032258,1.0,0.9571013205499633,0.9529262184195212,0.9828799625735591,0.9687085881704397,0.9689008388702661,0.9797998565797494,0.9794574292150429,0.9022992794693553,0.8704795365099742,Western Digital,wd blue,ssd,m2,2tb
0,0,29999.0,1.0,1.0479611225136076,0.9634396415364384,1.0,1.0,0.9757258575285843,0.9489251792264043,0.919476885788666,0.8092158627509807,0.7946189604169601,WD_BLACK,an1500,ssd,nvme,1tb
0,0,54676.41935483871,1.0,1.0088391839951898,1.0113866389296795,1.006631389718632,1.0254842418946895,1.0235491032579356,1.0475176832142652,1.0479188704926166,0.9751979731389384,1.0278813358828391,WD_BLACK,an1500,ssd,nvme,2tb
0,0,80033.45161290323,1.0,0.8636192389368984,0.5772767596775058,1.2698369404943712,1.5276507363654794,1.4054081687079503,1.2749543839934672,1.2664337533055734,1.050399530518892,1.1232782904890173,WD_BLACK,an1500,ssd,nvme,4tb
0,0,13686.09677419355,1.0,0.8506338465185328,0.8531709835033905,0.8129442248510574,0.8517827133257437,0.8469130040925292,0.8655169244040927,0.9075727899045181,0.818117357934078,0.7607649863647826,WD_BLACK,sn850,ssd,nvme,512gb
0,0,22059.774193548386,1.0,0.9930745350243401,0.9273001653864208,0.9120870031034936,0.9088312839162803,0.9210339064097108,0.927740318460254,0.9319473629566588,0.8393422270575694,0.7698452737649758,WD_BLACK,sn850,ssd,nvme,1tb
0,0,44999.0,1.0,0.9496020546488334,0.8731104418807872,0.847262531759965,0.9510684466823278,1.031325140558679,0.8966442981887052,0.8767155399152239,0.8036993414668474,0.7698873595040464,WD_BLACK,sn850,ssd,nvme,2tb
0,0,5499.0,1.0,0.9766191255552958,0.9450926561427591,0.9215614960295812,1.0316655814253617,1.0393526095653756,1.1096504349764473,1.0309381764426377,1.0194035279141662,1.035783632214655,WD_BLACK,sn750,ssd,nvme,256gb
0,0,6479.645161290323,1.0,0.9922721489414209,1.0137154065585032,1.037459073658288,1.0554540521434368,1.074251211817984,1.1218704727957025,0.9881863303944362,0.9515850297125655,0.9945437075905191,WD_BLACK,sn750,ssd,nvme,512gb
0,0,12895.612903225807,1.0,1.0251022210246903,1.0336323430824186,1.061981318978197,1.0728029537427082,1.0851830079747051,1.05443461642369,0.9140317787494622,0.9591582366929821,0.9380259353018281,WD_BLACK,sn750,ssd,nvme,1tb
0,0,27857.225806451614,1.0,1.022049520778929,1.0676757290052734,1.097230578966018,1.1443512657861399,1.1874345838727582,1.1623265637918696,1.1554898595835446,0.9462571823607472,0.8357187687447746,WD_BLACK,sn750,ssd,nvme,2tb
0,0,81743.625,1.0,1.0359881712051375,1.005670216267728,0.9786390070173668,1.0122415090177448,1.0986879201079391,1.1629471549497867,1.1015340596502075,1.110972262362967,1.09743167712786,WD_BLACK,sn750,ssd,nvme,4tb
0,0,4606.935483870968,1.0,0.9253207196122856,0.9895319119140147,1.0447364305803546,1.0851031054160978,1.0717174899928812,1.098687112698246,1.222994783461121,1.0584910548611839,0.9546406189825999,Western Digital,sn550,ssd,nvme,256gb
0,0,5679.387096774193,1.0,1.011043453283643,1.0128989384361102,1.0531124629153155,1.058536529952687,1.0063879375140814,1.0466088457977634,1.009786380856635,0.8861284819844638,0.8602870595986619,Western Digital,sn550,ssd,nvme,512gb
0,0,10320.90322580645,1.0,0.9891991377170218,1.0139710202907974,1.0213544075912335,1.0524491479865479,1.0597489800425903,1.0458949579306638,0.9763180266793355,0.9210854055450677,0.9152674809656569,Western Digital,sn550,ssd,nvme,1tb
0,0,22499.0,1.0,1.0,1.003853934726848,1.2841148495488688,1.541810460393222,1.197690267715602,1.0523449787732502,0.9404532674570483,0.9850556321021675,0.944922283284275,Western Digital,sn550,ssd,nvme,2tb
0,0,4713.5161290322585,1.0,0.975704733812851,1.0001300310021284,1.0034688621374814,0.989446957616737,0.9823381399179206,0.984519467009766,0.9841909676359678,0.9784910472514411,0.977812604794722,Seagate,barracuda,hdd,35,1tb
0,0,5499.0,1.0,0.9915634011378692,0.9988267661568966,0.9908589440504335,1.006159477676293,1.0069103473358791,0.9880388809695604,0.9879743531081898,0.9020549190761956,0.850700127295872,Seagate,barracuda,hdd,35,2tb
0,0,8781.064516129032,1.0,0.9931028275651788,0.9764596106725248,0.9405503533385008,0.9127741878602418,0.9743389674017529,0.942897657349208,0.9290812709165249,0.9412526220276035,0.8906811945057731,Seagate,barracuda,hdd,35,4tb
0,0,14082.774193548386,1.0,0.9739659720899672,0.9866366139369535,0.9905008635578584,0.9926769377367912,0.9940513003761173,1.0053164928097928,1.0537100919448608,0.9940513003761173,1.0027029131906744,Seagate,barracuda,hdd,35,6tb
0,0,14992.548387096775,1.0,1.0087677964752382,1.033416600504767,0.9809762125557715,1.207754820136455,1.1890795929447386,1.1352822584983078,1.144742872265577,1.164809758539547,1.1079934332969712,Seagate,barracuda,hdd,35,8tb
0,0,4000.0,1.0,1.0,1.092516129032258,1.9912666666666667,2.4220564516129035,1.7593333333333332,1.6659193548387097,1.625,1.6325999999999998,1.663,Seagate,barracuda,hdd,25,500gb
0,0,4500.677419354839,1.0,0.8694881569287572,0.7996573992445581,0.844095154134503,0.9741830978849061,0.9662989800818514,0.9537345632557105,1.0068520151088367,0.9788896773006692,0.9874284157940381,Seagate,barracuda,hdd,25,1tb
0,0,7225.451612903225,1.0,0.916685162472902,0.8894856443843225,0.8881520967547514,0.9783471509761641,0.986305131055543,0.9407470902588967,0.9914817245489734,0.9777935523619464,0.9873252704373876,Seagate,barracuda,hdd,25,2tb
0,0,14489.0,1.0,1.0,1.0,1.202820530517404,1.3802884947201326,1.3802884947201326,1.0,1.0,1.0,1.0,Seagate,firecuda,hdd,35,1tb
0,0,30448.41935483871,1.0,0.7165115076384373,0.7152095399835364,0.47122095784762735,0.6807716063443094,0.8147549372232893,0.9064605292292306,0.7956067426562744,0.6181831569200584,0.928397314809661,Seagate,firecuda,hdd,35,2tb
0,0,5166.741935483871,1.0,1.0366577088664384,1.0449525189019098,1.025094743676991,1.0368360918779538,1.0932550410295792,1.0279517259894235,1.2211976100244117,1.15448640706587,1.1848859642003133,Seagate,firecuda,hdd,25,500gb
0,0,5230.645161290323,1.0,1.6713794546495748,2.22086339808819,2.485314831945729,2.750755473327166,3.168978106691335,3.2273080481036076,2.821418439716312,1.534992291088498,1.6315757015109464,Seagate,firecuda,hdd,25,1tb
0,0,21941.967741935485,1.0,1.0673056304575517,1.0461481238633874,1.1542249521342465,1.1504364151184723,1.1098153830019852,1.0347323805757416,1.0785782437838227,1.0776152931265905,1.0805967647798222,Seagate,firecuda,hdd,25,2tb
0,0,6015.129032258064,1.0,1.055683326910716,1.0116695000241327,0.9821124869728124,0.9973185891488666,0.9973185891488666,0.9973185891488666,1.0048265395320402,0.9973185891488666,0.9922124167709225,Seagate,ironwolf,hdd,35,1tb
0,0,8010.935483870968,1.0,1.0134004612358798,1.0028912091938842,0.9985101011117867,0.9985101011117867,0.9985101011117867,0.9924699704838951,0.9985101011117867,0.9985101011117867,0.9971726436156108,Seagate,ironwolf,hdd,35,2tb
0,0,9495.774193548386,1.0,1.000339709684104,1.000339709684104,1.000339709684104,1.000339709684104,1.000339709684104,0.9898709381144694,1.0,1.0,1.0,Seagate,ironwolf,hdd,35,3tb
0,0,10421.58064516129,1.0,0.9834400700779091,0.9888568695851351,0.9914362979219095,0.9886556741748668,1.00742875360991,0.9888444883291185,0.98604941978339,0.9626498776835084,0.9241338537587946,Seagate,ironwolf,hdd,35,4tb
0,0,15963.935483870968,1.0,1.020988841784506,0.9417780400176203,0.9499954871396952,0.9622738349748021,0.9763047891551252,0.966921407527451,0.9375346042086801,0.999690835391063,1.1841550106894168,Seagate,ironwolf,hdd,35,6tb
0,0,19980.612903225807,1.0,1.00807003470876,1.0033419492120588,0.9849314146993026,1.1598178234062373,1.174872201386613,1.1334519429317775,1.074091175478165,1.0389671278126054,1.0703811275123143,Seagate,ironwolf,hdd,35,8tb
0,0,26673.0,1.0,0.9853369646137614,1.0050915326964684,1.0133743235981454,1.172224419281066,1.1978030217823268,1.1519066641027593,1.1773038580756425,1.3095752258838527,1.209669558318609,Seagate,ironwolf,hdd,35,10tb
0,0,31028.387096774193,1.0,0.9589502180254146,0.9562024368944151,0.9873023661995259,1.3558593587557701,1.4373493921625704,1.157605938370691,1.2332525886805006,1.3273565656145603,0.9867540649561276,Seagate,ironwolf,hdd,35,12tb
0,0,42627.967741935485,1.0,0.9361576944411022,0.9482756663617025,1.006137572864097,1.2982405160325607,1.2807241245272614,1.172821568756541,1.1546720425103312,1.1305863861904988,0.9747137083256713,Seagate,ironwolf,hdd,35,14tb
0,0,58262.93548387097,1.0,0.8209856801246724,0.8359063001930624,0.8874801719236098,1.119378723041429,1.0175468533177274,0.9694095344187723,1.1537977721685506,1.0990709525394056,0.8311811815414227,Seagate,ironwolf,hdd,35,16tb
0,0,9807.0,1.0,1.112048245422366,1.915909307703188,2.2228000407871926,2.137936365400619,1.3662689915366575,1.0297746507596615,1.0297746507596615,1.0,1.0,Seagate,ironwolf pro,hdd,35,2tb
0,0,13908.677419354839,1.0,0.9515436936726501,0.9322771349517243,0.9453954249957673,1.0035090648910288,1.0064939733607936,1.0062643650169656,0.9778439544586924,0.9765486387008342,1.0090219844191026,Seagate,ironwolf pro,hdd,35,4tb
0,0,24339.645161290322,1.0,1.01519557233718,0.9898850806264571,1.0356929952327878,1.2757256513666142,1.266174306532066,1.3308050452666498,1.2982072259648072,1.1911704741191746,1.1831420661101164,Seagate,ironwolf pro,hdd,35,8tb
0,0,27811.935483870966,1.0,1.0178774819019782,1.040779660623775,1.1180823194188307,1.3214215293967548,1.3118552412323943,1.203821752090655,1.2281185845018963,1.443871703569675,1.5194578795365183,Seagate,ironwolf pro,hdd,35,10tb
0,0,37047.77419354839,1.0,1.0096943577771733,1.0796600030823322,1.0542000839950045,1.1580034846027056,1.2156177884817714,1.098014682001705,1.1775240513338925,1.1836545547263444,1.1418748898628845,Seagate,ironwolf pro,hdd,35,12tb
0,0,44112.77419354839,1.0,1.0031091759787858,0.9811348625517003,0.9826972071581928,1.2652548892281952,1.2191706593657312,1.1581021077940996,1.103014560920105,0.9118016432954831,0.9313021756553583,Seagate,ironwolf pro,hdd,35,14tb
0,0,51288.06451612903,1.0,0.9851393951755288,1.0070745252935664,0.9513616951689697,1.2910713050260074,1.1289475217986535,1.0477926701175524,1.0312837672098771,0.9051501638436913,0.9137320510965892,Seagate,ironwolf pro,hdd,35,16tb
0,0,59576.45161290323,1.0,0.9937681242936892,1.3946888519495144,1.3844317863917512,1.462937835364698,1.444214355459056,1.1775782810917932,1.110609301141932,1.0771526600861638,0.9799790997742126,Seagate,ironwolf pro,hdd,35,18tb
0,0,5489.322580645161,1.0,0.9845216897823426,0.956219993065717,0.9556127535959351,0.9565138186156117,0.947718640488769,0.9593580499385905,0.9576891208151896,0.955078382862527,0.9512014526735186,Seagate,skyhawk,hdd,35,1tb
0,0,6968.1612903225805,1.0,0.9891008543797959,0.9446977728192285,0.9556083815943176,1.0026202126723853,1.0010962303194715,1.004221968122289,1.0001157337752822,0.9420419141440561,0.9326244253818058,Seagate,skyhawk,hdd,35,2tb
0,0,9621.709677419354,1.0,0.9791584746667842,0.9636775705477869,0.945337883974301,0.9715193798969401,1.0342929687456346,1.0770971559611497,1.088569867202194,1.0889783296957263,1.0901388995986898,Seagate,skyhawk,hdd,35,4tb
0,0,15387.967741935483,1.0,0.9752471333608251,0.9143465673850747,0.9676044891938332,0.9883109341819227,1.0060111202650306,1.0263423244386587,0.9855291209931514,1.0115349166119878,0.9913065717454149,Seagate,skyhawk,hdd,35,6tb
0,0,20525.129032258064,1.0,0.9935138516279808,0.9701263125138501,0.9746183147120473,1.0580767242043192,1.116631226238804,1.1112562256494398,1.4199258501380683,1.3430203836157828,1.2437531334524636,Seagate,skyhawk,hdd,35,8tb
0,0,21388.548387096773,1.0,1.0167657226454143,0.9590284219019826,0.9449355624429715,0.994615750062213,1.0673827065533512,1.081852664600442,1.1045524813549608,1.0583763294095174,1.077682510236862,Seagate,skyhawk ai,hdd,35,8tb
0,0,24602.225806451614,1.0,0.9958042086409701,0.9698427496069723,1.055687679277205,1.5078428518793867,2.4208107754915087,2.204061001561621,2.2125365001068613,2.3438990352739304,2.117785041741568,Seagate,skyhawk ai,hdd,35,10tb
0,0,28870.83870967742,1.0,0.974428616759979,0.9582891990578729,1.0443225072141848,1.2301853863034025,1.206603902885227,1.2318144438634362,1.912425306928746,1.3353635844927425,1.6080205945054504,Seagate,skyhawk ai,hdd,35,12tb
0,0,37903.0,1.0,1.0152852582343652,0.9743572940434538,1.0375827770888848,1.750949154590708,1.4512123050945835,1.122715624688828,1.1868674962318924,1.164661548338302,1.1141172755922801,Seagate,skyhawk ai,hdd,35,16tb
0,0,10353.838709677419,1.0,0.9912541620619348,0.9903417463991849,0.9248936813212493,0.9528646068623451,1.012213952126218,1.013923463013562,1.0132037673420176,1.0130638784430896,1.0340531328570672,Toshiba,x300,hdd,35,4tb
0,0,37497.0,1.0,1.0,1.0,1.0,0.5096794840361423,0.4000053337600341,0.4000053337600341,0.4000053337600341,0.4000053337600341,1.0,Toshiba,x300,hdd,35,5tb
0,0,33675.83870967742,1.0,0.7833636690939382,0.6131216886616326,0.5907796438721741,0.5890650040088089,0.8304826567530469,0.6531570926221634,0.532687836881233,0.5196604055171172,1.0,Toshiba,x300,hdd,35,6tb
0,0,31900.0,1.0,0.9914778325123154,0.9403448275862069,0.9403448275862069,0.8895257356658914,1.0018620689655173,1.003103448275862,1.003103448275862,1.003103448275862,1.0,Toshiba,x300,hdd,35,8tb
0,0,13500.0,1.0,1.0,1.0,0.9690740740740741,0.9628888888888889,0.9628888888888889,0.9628888888888889,0.9628888888888889,1.1851666666666667,1.0,Toshiba,p300,hdd,35,2tb
0,0,17629.032258064515,1.0,0.9359560841720037,0.9359560841720037,0.9355930466605672,0.9351655992680696,0.9351052150045747,0.9376944190301921,1.0153705397987192,1.0153705397987192,1.0,Toshiba,p300,hdd,35,3tb
0,0,5490.0,1.0,1.0,1.0,1.0,1.0270168635054937,1.0380692167577414,1.0380692167577414,1.0380692167577414,1.0380692167577414,1.0,Toshiba,l200,hdd,25,500gb
0,0,7995.0,1.0,1.0,1.0,1.0,1.0003711997417741,0.8104315196998123,0.525328330206379,0.525328330206379,0.525328330206379,1.0,Toshiba,l200,hdd,25,1tb
0,0,8575.387096774193,1.0,0.9602232087439188,0.9325526544461457,0.9104039944276631,0.9325526544461457,0.9052419339670551,0.8789069994018892,0.8046284001098418,0.8663165774515963,0.9327858800693658,Toshiba,l200,hdd,25,2tb
0,0,10250.612903225807,1.0,1.0162005598855952,1.017622864407793,1.005175667439765,1.0093558528364943,1.044558678369088,1.0424805440429998,1.0304560860247538,1.0525549481961216,0.9970013594781114,Toshiba,n300,hdd,35,4tb
0,0,15612.09677419355,1.0,1.0467386892770434,1.0429918900769668,1.1285714482497373,1.2825559171444805,1.5949170928250425,1.5949170928250425,1.5949170928250425,1.5949170928250425,1.0,Toshiba,n300,hdd,35,6tb
0,0,28900.0,1.0,1.0,1.0,1.0,0.9215314209175131,1.0,1.0,1.0,0.9083581911466412,1.0,Toshiba,n300,hdd,35,8tb
0,0,16261.09677419355,1.0,0.8691251744997672,1.005058580344142,1.011247902176975,0.7863969815153523,0.6483777496525119,0.5473185556662051,0.5473185556662051,0.6720969369469451,0.707844833172649,Toshiba,s300,hdd,35,4tb
0,0,12708.677419354839,1.0,0.865471648784549,0.865471648784549,0.865471648784549,1.0254207818381649,1.7918754182858718,2.270658351291599,2.5887036797311462,2.5887036797311462,1.0,Toshiba,s300,hdd,35,5tb
0,0,23999.0,1.0,1.0,1.0,1.0,1.1236610665229332,1.166673611400475,1.2916788199508313,1.2916788199508313,0.9423059294137256,1.3178828687754462,Toshiba,s300,hdd,35,8tb
0,0,5216.064516129032,1.0,1.0161259614484144,0.9583853851006197,1.191083171509027,0.9936239161894396,0.9392138430902052,0.9475627404173212,0.8747108807777463,0.8625085035065368,0.8625276750485473,Western Digital,wd blue,hdd,35,2tb
0,0,7995.0,1.0,1.0,1.0319715951501947,1.0743464665415885,1.037325747947306,1.0566854283927456,1.010680062135609,0.9669349795234925,0.9050573274963519,0.8773588331416813,Western Digital,wd blue,hdd,35,4tb
0,0,12523.548387096775,1.0,1.036652794183124,1.0144115601576384,1.0275548858494534,1.0417793575973004,1.100172749830427,1.061190531386034,1.0243747263220255,0.9337928547510496,0.8959972181438838,Western Digital,wd blue,hdd,35,6tb
0,0,4486.129032258064,1.0,1.0028690587473934,0.9058747393399008,0.9538735888401524,0.9992737470338678,0.9634438292466624,0.7964981663910261,0.7576687998849501,0.8230035234054792,0.9489825267850722,Western Digital,wd blue,hdd,25,500gb
